A Standing Stone,Стоячий камень
A grim monolith rises from the rugged landscape,Мрачный монолит возвышается над суровым ландшафтом
"Ancient and weathered, the stone must have stood here for centuries","Древний и обветренный камень, должно быть, стоял здесь веками"
"Painted on it are crude spiral-shaped runes and at the base of the monolith lie piles of eggshells, flowers and fishbones","На нем начертаны грубые спиралевидные руны, а у основания монолита лежат груды яичной скорлупы, цветов и рыбьих костей"
Examine closer,Осмотритесь внимательнее
#Chapter1Palace_Guards,#Глава1Дворцовая_гвардия
"A large, stately villa set amidst sprawling gardens is ringed by a large, iron fence","Большая величественная вилла, расположенная среди разросшихся садов, окружена большим железным забором"
"Even from this distance, you can hear the faint noise of merrymaking - and judging from the state of the gardens, this party has been going on for quite some time","Даже с такого расстояния можно услышать слабый шум веселья - и, судя по состоянию садов, эта вечеринка длится уже довольно долго"
You approach the main gate,Вы подходите к главным воротам
There are two lightly armed guards - looking better suited to a pageant than a battle - looking dejected and tired,"Двое легковооруженных охранников - они больше подходят для конкурса, чем для битвы, - выглядят удрученными и усталыми"
One of them half-heartedly tilts his halberd - colourfully adorned with various tassels - at you as you near,"Один из них полушутя-полусерьезно наклоняет свою алебарду, красочно украшенную различными кисточками, в вашу сторону, когда вы приближаетесь"
Halt,Привал
Do you have an invitation?,У вас есть приглашение?
Invitation?,Приглашение?
To what?,К чему?
You don't need to see my invitation,Вам не нужно видеть мое приглашение
I have business with the Governor,У меня дела с губернатором
Attack them,Атакуйте их
FLEE,FLEE
should we really flee?,Стоит ли нам бежать?
Yah,Yah
There's a refugee camp - they could really do with the help,Там есть лагерь беженцев - им не помешала бы помощь
Do it,Сделайте это
I'm about to raise hell in here,Я собираюсь устроить здесь ад
"Your call, lads","Выбирайте, ребята"
LEMME IN,ЛЕММЕ В
The two guards exchange glances,Два охранника обмениваются взглядами
The guard that has so far remained silent looks pleadingly at the other,"Охранник, до сих пор хранивший молчание, умоляюще смотрит на другого"
"Music continues to waft from the villa, while stately silhouettes glide past them the wall windows","Из виллы продолжает доноситься музыка, а в окнах на стене проплывают величественные силуэты"
"I'm coming in, either way",Я приду в любом случае
I've got a better idea,У меня есть идея получше
IN,В
It's not worth our trouble anyway,"В любом случае, это не стоит наших усилий"
Thanks,Спасибо
Wise choice,Мудрый выбор
Gov Qs,Вопросы правительства
Mistress?,Госпожа?
Garrison?,Гаррисон?
"The guard addressing you sighs, while his counterpart looks disinterestedly into the distance","Охранник, обращающийся к вам, вздыхает, а его коллега бесстрастно смотрит вдаль"
"Look, whatever has happened in Horryn, there’s still order here","Что бы ни случилось в Хоррине, здесь по-прежнему царит порядок"
"And you’ll need at least some kind of reason for us to let you - an armed, and complete stranger - into the villa","И вам понадобится хоть какая-то причина, чтобы мы впустили вас - вооруженного и совершенно незнакомого человека - на виллу"
You don’t seem very...dutiful,Ты не кажешься очень... послушным
I have urgent business with the Governor,У меня срочное дело к губернатору
Good luck with that,Удачи вам
The Governor is not exactly studiously poring over paperwork these days,Губернатор в эти дни не слишком усердно перебирает бумаги
"What is this 'business', anyway?","Что это за ""бизнес""?"
I bear word from his Chamberlain,Я получил известие от его камергера
It's between me and him,Это между мной и им
Let me through,Пропустите меня
I really don't have time for this,У меня действительно нет времени на это
"Times are strange, but we’re still soldiers of the Empire, with orders to keep anyone from disrupting the ball","Времена странные, но мы все еще солдаты Империи, и нам приказано не допустить, чтобы кто-то нарушил ход бала"
And to wear these damn parade colours,И носить эти чертовы парадные цвета
"Tell us who you are, and perhaps we'll consider it","Расскажите нам, кто вы, и, возможно, мы рассмотрим это"
Mercenaries,Наемники
"And I would see the governor, invitation or no","И я увижу губернатора, приглашенного или нет"
We're working for the Chamberlain,Мы работаем на Чемберлена
"None of your business, peasant","Не твое дело, крестьянин"
Barris?!,Баррис?!
He's alive?,Он жив?
"After Horryn, we promised we'd help him",После Хоррина мы обещали ему помочь
He is,Он
He's administrating the refugee camp,Он управляет лагерем беженцев
BARGING IN,ВСТРЕЧА
The second guard stands a little more to attention,Второй охранник стоит чуть поодаль
"The first one give you an appraising glance, making no disguise of his interest in your weapons","Первый бросает на вас оценивающий взгляд, не скрывая своего интереса к вашему оружию"
I don’t want any trouble,Я не хочу никаких проблем
But you’ll make it for us if you barge in,"Но ты сделаешь это для нас, если ворвешься"
It won't be worse than Horryn,"Это не будет хуже, чем Хоррин"
So move,Так что двигайтесь
This is not normal,Это не нормально
Can't you see that?,Разве вы не видите?
You’ve been to Horryn?!,Вы были в Хоррине?!
Yeah and it's not pretty,"Да, и это некрасиво"
Have you news?,У вас есть новости?
We’ve been desperate to go...to help,Мы отчаянно хотели поехать... чтобы помочь
But the Governor forbade it - said something about 'protecting the last bastion of Imperial rule on Idra',"Но губернатор запретил это делать - сказал что-то о ""защите последнего бастиона имперского правления на Идре"""
What’s happening there?,Что там происходит?
Not sure,Не уверен
Why didn't you go?,Почему вы не пошли?
The GOvernor wouldn’t let us,Говернор не позволил нам
He said it’s more important to maintain order of the ‘administrative hub’ than some ‘backwater village full of luddites.’,"По его словам, важнее поддерживать порядок в ""административном центре"", чем в какой-то ""захолустной деревне, полной луддитов"""
You really believe that?,Вы действительно в это верите?
RULES,ПРАВИЛА
I mean...the Imperium still stands,Я имею в виду... Империум все еще стоит
We can’t just...the rules!,Мы не можем просто... правила!
The old rules don't apply,Старые правила не действуют
Do you really trust the Governor still?,Вы действительно доверяете губернатору?
I need to know more about the situation here,Мне нужно знать больше о ситуации здесь
SUGGESTIONS,ПРЕДЛОЖЕНИЯ
I know what you’re getting at,"Я знаю, к чему вы клоните"
Don’t think we haven’t joked about it,"Не думайте, что мы не шутили на эту тему"
But it's hard to know if any of us would actually go through with it,"Но трудно сказать, пойдет ли кто-нибудь из нас на это"
You could leave,Вы можете оставить
"There’s no law left on this island, trust me","На этом острове не осталось ни одного закона, поверь мне"
He'll bring ruin on you all,Он погубит всех вас
Unless you act now,Если вы не предпримите никаких действий
Let me in,Впустите меня
I'll take care of everything,Я позабочусь обо всем
ABOUT THE CAMP,О ЛАГЕРЕ
Refugees?,Беженцы?
From...Horryn?,От... Хоррин?
Yeah,Да
Horryn is gone,Хоррин ушел
He's...become extravagant,Он... стал экстравагантным
More so than usual,"Больше, чем обычно"
He's not left the Villa in days,Он не покидал Виллу уже несколько дней
"He was always..eccentric, but I'm not afraid to tell you - the lads and I, we're not happy with how he's handling... whatever is going on","Он всегда был... эксцентричным, но я не боюсь сказать вам - мы с ребятами недовольны тем, как он справляется... с тем, что происходит"
So take matters into your own hands,Поэтому возьмите дело в свои руки
More about the gov,Подробнее о правительстве
Listen to me - what you're talking about is treason,"Послушайте меня - то, о чем вы говорите, является государственной изменой"
"Or at least...it would be, if his mistress wasn't on board to vouch for us","Или, по крайней мере... было бы так, если бы его любовница не была на борту и не поручилась за нас"
She's an innocent in this - I won't let her blood be on our hands,"Она невиновна в этом деле - я не позволю, чтобы ее кровь была на наших руках"
I'll get her on side,Я привлеку ее на свою сторону
How will I signal you?,Как я буду подавать вам сигналы?
KILL,УБИТЬ
She wears a ring,Она носит кольцо
Have her send it to us via a servant if she wishes to be a part of this,"Пусть она пришлет его нам через слугу, если захочет участвовать в этом"
I'll be going in then,Тогда я пойду
What is it?,Что это такое?
Tell me more about the Governor,Расскажите мне больше о губернаторе
What do you know about the mistress?,Что вы знаете о хозяйке?
What's the mood among the garrison?,Какое настроение в гарнизоне?
#Chapter1RatQueenDEFFUNCT,#Глава1КоролеваДеффунктов
"The lady in front of you holds herself with a disciplined ease, her chin tilted proudly up","Дама перед вами держится с дисциплинированной непринужденностью, ее подбородок гордо вздернут"
This is clearly her kingdom - though you'd guess she'd look as confident anywhere else,"Это явно ее королевство - хотя можно предположить, что и в любом другом месте она выглядела бы так же уверенно"
Now she is lounging on a “throne” made out of crates and covered in a black sail as they are hiding in a cave,"Сейчас она сидит на ""троне"", сделанном из ящиков и покрытом черным парусом, так как они прячутся в пещере"
You've seen the alternative,Вы видели альтернативу
"I hardly meant to make this festering sewer system my palace, but needs must","Вряд ли я хотел сделать этот гниющий канализационный коллектор своим дворцом, но необходимость заставляет"
I have more questions,У меня есть еще вопросы
I'm in,Я в
A little kingdom called ___,Маленькое королевство под названием ___
"Or at least, it used to be - until the Empire swallowed it whole","По крайней мере, так было раньше - пока Империя не поглотила его целиком"
"Now I'm an itinerant Queen, ruling over a few ships and fair but apparently illegal trade","Теперь я странствующая королева, управляющая несколькими кораблями и ведущая честную, но явно незаконную торговлю"
I have further questions,У меня есть еще вопросы
I'll help you,Я помогу вам
Not overly fond,Не очень люблю
"The Freythen rebels pay good coin, but more importantly they do good work","Повстанцы Фрейтена платят хорошую монету, но что еще важнее - они делают хорошую работу"
"I feel very good about my business, but I'd feel even better doing it in broad daylight, free from the Imperial yoke","Я очень хорошо отношусь к своему делу, но еще лучше было бы делать его средь бела дня, освободившись от имперского ига"
I would ask something else,Я бы спросил что-нибудь другое
Count me in,Рассчитывайте на меня
What's next?,Что дальше?
"I visited once, a while ago","Я посетил его однажды, некоторое время назад"
It's a strange place,Это странное место
I always wondered why a place of learning - as they claim - was so well fortified,"Мне всегда было интересно, почему учебное заведение, как они утверждают, было так хорошо укреплено"
If you're going in - just consider what they might be trying to keep from escaping,"Если вы собираетесь войти, подумайте о том, что они, возможно, пытаются не допустить побега"
May I ask,Могу я спросить
Let's work together,Давайте работать вместе
Naturally,Естественно
Find the Harbourmaster's office,Найдите офис начальника порта
Get the codebook,Получите кодовую книгу
"Bring it to me, and together we'll signal the ship and leave this sorry sewer","Принесите его мне, и мы вместе подадим сигнал на корабль и покинем эту жалкую канализацию"
"Well then, what have we here?","Итак, что у нас здесь?"
Come to seek an audience with the Rat Queen?,Пришел просить аудиенции у Крысиной королевы?
"Speak fast, and true",Говорите быстро и искренне
I stumbled upon this place,Я наткнулся на это место
I've never heard of you,Я никогда не слышал о вас
The Rat Queen!?,Крысиная королева!?
What kind of name is that?,Что это за имя?
Just so?,Просто так?
How curious: you're clearly not from Idra; you've not made the mistake of attacking us; you claim not to know me,"Как любопытно: вы явно не из Идры; вы не совершали ошибок, нападая на нас; вы утверждаете, что не знаете меня"
"I would guess you're a mercenary, seeking answers or fortune now that Horryn lies under shadow","Полагаю, вы наемник, ищете ответы или удачу, когда Хоррин скрывается под тенью"
Well deduced,Хорошо выведено
Wrong,Неправильный
We intend to break into the Black Priory,Мы намерены проникнуть в Черный Приорат
Partly,Частично
Our real goal is to infiltrate the Black Priory,Наша настоящая цель - проникнуть в Черный Приорат
As it should be,Как и должно быть
"Although - if you did not seek me out, how came you here?","Хотя - если вы не искали меня, как вы оказались здесь?"
I'm investigating the fall of Horryn,Я расследую падение Хоррина
Exploring,Исследование
I found you by chance,Я нашел тебя случайно
It's my proper title,Это мой титул
"And if you want to stay in the good graces of myself - and my subjects here - I suggest you use, and respect it",И если вы хотите оставаться в хорошем расположении меня - и моих подданных здесь - я предлагаю вам использовать и уважать его
I meant no disrespect,Я не хотел проявить неуважение
My respect is earned,Мое уважение заслужено
"You're ambitious, I like that","Ты амбициозен, мне это нравится"
"And maybe stupid, unless you have a boat","И, возможно, глупо, если у вас нет лодки"
"Well, we did have","Ну, у нас был"
Perhaps you could help us with that,"Возможно, вы могли бы помочь нам с этим"
And if we don't?,А если нет?
"But that's not your ultimate goal, is it now?","Но ведь это не ваша конечная цель, не так ли?"
Sharp,Sharp
We need to break into the Black Priory,Нам нужно проникнуть в Черный Приорат
No,Нет
We're here to rescue someone from the Priory,"Мы здесь, чтобы спасти кое-кого из Приората"
"The Queen leans forward, some intent you can't place glittering in her eyes","Королева наклоняется вперед, в ее глазах сверкает некое намерение, которое вы не можете определить"
That's a charming term for 'looting',"Это очаровательный термин ""мародерство"""
You needn't play coy with me,Не стоит играть со мной в жеманство
As long as that's all it is?,"До тех пор, пока это все?"
"Ultimately, we're on a rescue mission to the Black Priory","В конце концов, мы отправляемся на спасательную операцию в Черный Приорат"
We're here to retrieve a girl from the Black Priory,"Мы здесь, чтобы забрать девушку из Черного Приората"
Ah,Ах
"It seems in this loss, we are alike","Похоже, в этой потере мы похожи"
What's your plan?,Каков ваш план?
Any ideas how we could get a new one?,"Есть идеи, как нам получить новый?"
"Then, by all means, try and walk through the front door","Тогда, во что бы то ни стало, попробуйте пройти через парадную дверь"
Just let me know so that I can make sure to watch,"Просто дайте мне знать, чтобы я мог обязательно посмотреть"
Maybe a boat makes sense,"Может быть, имеет смысл купить лодку"
Can we charter yours?,Мы можем зафрахтовать ваш?
"You see, this is what I was wondering","Видите ли, вот что мне интересно"
My ships were smashed by the Leviathan - or whatever that abomination of the sea is called,Мои корабли были разбиты Левиафаном - или как там называется эта морская мерзость
"Thankully, it does not seem to venture too close to shore","К счастью, он не подходит слишком близко к берегу"
There is a way we can get one though - and it's imperative that we do so quickly,"Но есть способ получить его, и сделать это нужно быстро"
"We have some cargo here that the Imperial Rescue Mission - slow, but inevitable - would be all too happy to confiscate, along with my liberty","У нас тут есть кое-какой груз, который Имперская спасательная миссия - медленно, но неотвратимо - с удовольствием конфискует вместе с моей свободой"
I can get a boat,Я могу купить лодку
"There is one off-shore, awaiting the coded signals that I don't have, because they're stuck in a Harbourmaster's Office that's overrun by twisted creatures","Один находится на берегу, ожидая кодированных сигналов, которых у меня нет, потому что они застряли в портовом управлении, которое заполонили извращенные твари"
"If the Imperials find the signal book, it's over for me - and no ship for you","Если имперцы найдут сигнальную книгу, для меня все кончено - и никакого корабля для вас"
"Help me get it back, and I promise we'll ferry you into the Priory before we escape with the cargo","Помогите мне вернуть его, и я обещаю, что мы переправим вас в Приорат, прежде чем сбежим с грузом"
"Might even come back to pick you up, if you survive","Может быть, даже вернется за вами, если вы выживете"
I have to ask,Я должен спросить
Say no more,Не говорите больше
I applaud your enthusiasm - but I'm not so sure about your blind trust,"Я приветствую ваш энтузиазм, но не уверен в вашем слепом доверии"
"Fine, I'll ask some questions","Хорошо, я задам несколько вопросов"
"You want this doing, or not?",Вы хотите это сделать или нет?
Go on?,Продолжать?
Why are you living down here?,Почему вы живете здесь?
Where did you come from?,Откуда вы родом?
How do you feel about the Empire?,Как вы относитесь к Империи?
What do you know about the Priory?,Что вы знаете о Приорате?
#Chapter1Roland,#Глава1Роланд
Howling laughter fills the air as the mad-men charge towards you!,Безумцы с хохотом несутся к вам!
The man licks his sore lips excitedly,Мужчина возбужденно облизывает свои больные губы
You… you hear it too?,Ты... ты тоже это слышишь?
The call?,Звонок?
I do!,Я хочу!
"Where... or what, is it coming from?",Откуда... или что это?
"Straining to see through the dense fog, you finally spot them","Пытаясь разглядеть их сквозь густой туман, вы наконец замечаете их"
A group of men prowling the shoreline like carrion-eaters looking for dead flesh,"Группа мужчин, рыскающих по берегу, словно пожиратели трупов в поисках мертвой плоти"
They are unkempt and dressed in rags with bare torsos and broad shoulders adorned by a strange mixture of sailor's tattoos and crude symbols,"Они неопрятны и одеты в лохмотья, их голые торсы и широкие плечи украшает странная смесь матросских татуировок и грубых символов"
"They carry an assortment of cruel-looking, rusted tools turned to weapons","Они несут с собой набор жестоких на вид, ржавых инструментов, превращенных в оружие"
"Gibbering chatter, laughter and whimpering drifts across the fog in a steady stream, Whoever these men are, their minds are long gone","Беспорядочная болтовня, смех и хныканье стелются по туману сплошным потоком. Кем бы ни были эти люди, их разум давно покинул их"
You sit still until a group of them passes you by,"Вы сидите неподвижно, пока мимо вас не пройдет группа"
Perhaps you might be able to slip past them?,"Возможно, вам удастся проскользнуть мимо них?"
Call out to the men,Обращайтесь к мужчинам
Leave quietly,Уходите спокойно
The spiral patterns look oddly familiar though you are certain you’ve never seen it before,"Спиральные узоры кажутся странно знакомыми, хотя вы уверены, что никогда не видели их раньше"
It’s something deeper,Это нечто более глубокое
Something primal,Что-то первобытное
It draws you in!,Он притягивает вас!
Here - to this place,Сюда - в это место
This is the beginning and the end,Это начало и конец
The Reavers notice you staring,"Риверы заметили, что вы уставились на них"
You hear it don’t you?,"Вы слышите, не так ли?"
The call of... what?,Зов... чего?
The men fan out and regard you with a cruel glare,Мужчины расходятся в стороны и окидывают вас жестоким взглядом
I’m going to enjoy this,Я буду наслаждаться этим
one of them snarls as he draws a rusty dagger,"рычит один из них, доставая ржавый кинжал"
I'm going to put you down like a rabid dog!,"Я уложу тебя, как бешеную собаку!"
Let's be civil about this!,Давайте будем вежливы!
"You see a figure, thrashing violently at something, obscured by the low fog","Вы видите фигуру, яростно бьющуюся о что-то, заслоненную низким туманом"
"Whatever this person is doing, it's producing loud crunching, wet squelches, and a stream of curses","Что бы ни делал этот человек, он издает громкий хруст, влажное хлюпанье и поток проклятий"
Move closer,Подвиньтесь ближе
You see the scene for what it is,"Вы видите сцену такой, какая она есть"
"Roland, soaked through and spattered with ichor, is laying waste to a number of grotesque looking creatures with a piece of driftwood","Роланд, промокший насквозь и забрызганный икором, расправляется с несколькими гротескно выглядящими существами с помощью куска коряги"
He snarls like a wounded beast and his eyes are black with rage,"Он рычит, как раненый зверь, и глаза его черны от ярости"
"As the last of the horrid beasts falls twitching back into the shallows, Roland snaps his gaze to you - dead eyes staring at some distant point on the horizon behind you","Когда последнее из ужасных чудовищ, дергаясь, падает обратно на мелководье, Роланд переводит взгляд на вас - мертвые глаза смотрят в какую-то далекую точку на горизонте позади вас"
"Eventually, the tension drains from his muscles, and he lowers his makeshift weapon","В конце концов напряжение покидает его мышцы, и он опускает свое импровизированное оружие"
Thought I was carrion they did,"Они думали, что я падаль"
I nearly was,Я почти
I didn't think you'd make it,"Я не думал, что ты справишься"
"Seems I've got a few lives left in me, for all they're worth","Похоже, у меня еще есть несколько жизней, если они того стоят"
Roland sighs deeply and slumps down onto a nearby rock,Роланд глубоко вздыхает и опускается на ближайший камень
You tried to save me,Ты пытался спасти меня
You bloody idiot,Ты чертов идиот
Not exactly the thanks I was expecting,"Не совсем та благодарность, которую я ожидал"
The mission needs you,Вы нужны миссии
Was half hoping I wouldn't,"Я наполовину надеялся, что не буду"
"He looks around at the driftwood and chunks of flesh, bobbing around your ankles","Он оглядывает корягу и куски плоти, плавающие вокруг ваших лодыжек"
It's about time I payed my debts,Пришло время расплатиться с долгами
You wanted to die?,Вы хотели умереть?
I'm counting on you to get this job done,"Я рассчитываю, что вы справитесь с этой работой"
I think it's best we part ways,"Думаю, нам лучше расстаться"
There's no room for being a bloody hero in work like this,В такой работе нет места кровавому герою
"It's just shit, blood, and bad men doing worse things to others","Это просто дерьмо, кровь и плохие люди, поступающие с другими еще хуже"
It's about time I paid my debts,Пришло время расплатиться с долгами
"And yet, here we are",И все же мы здесь
You sound like you didn't want to be saved,"Ты говоришь так, будто не хочешь быть спасенным"
Spoken like a true mercenary!,Говорит как настоящий наемник!
There might be hope for one of us after all,"Возможно, для кого-то из нас еще есть надежда"
"Well, now there's work to be done","Что ж, теперь предстоит работа"
What do you mean?,Что вы имеете в виду?
As you say,Как вы говорите
But heed this: if you want to survive you need to drop the bloody heroics,"Но учтите: если вы хотите выжить, вам нужно отказаться от кровавых геройств"
This business makes your hands dirty - and nothing gets them clean again,Этот бизнес делает ваши руки грязными - и ничто не поможет их снова сделать чистыми
Trust me on that,Поверьте мне в этом
"Speaking of which, I suppose I still work for you","Кстати говоря, полагаю, я все еще работаю на тебя"
We should get going,Нам пора идти
I'm counting on you,Я рассчитываю на тебя
Let's get going,Давайте начнем
Roland looks out across the uncaring sea,Роланд смотрит на безбрежное море
Not many get to be my age in our line of work,Не многие доживают до моего возраста в нашей профессии
The things that I've seen - that I've done,"То, что я видел, то, что я делал"
Memories like that prey upon you,"Воспоминания, подобные этим, настигают вас"
"Like bloody wolves circling a camp, with the fire dying out","Как кровавые волки, обходящие лагерь, когда огонь угасает"
"Second you let your guard down, they pounce","Стоит вам ослабить бдительность, и они набросятся на вас"
"Your time isn't over yet, old man","Твое время еще не прошло, старик"
Why don't you retire?,Почему бы вам не уйти на пенсию?
So would you rather I'd let you die?,"Так ты бы предпочел, чтобы я позволил тебе умереть?"
"I tried, once","Я пытался, однажды"
The quiet only made the memories louder,Тишина сделала воспоминания еще громче
"You wait, expecting Roland to elaborate","Вы ждете, ожидая, что Роланд расскажет подробнее"
He merely stares blanky ahead,Он просто безучастно смотрит вперед
We need to be on our way,Мы должны быть в пути
No I,"Нет, я"
Rolands words catch in his throat,Слова Роландса застряли у него в горле
He thinks for a moment and then looks up at you with a determined look,"Он на мгновение задумывается, а затем смотрит на вас решительным взглядом"
"When my time is up, my time is up","Когда мое время закончится, мое время закончится"
Do you understand?,Вы понимаете?
Alright Roland,"Хорошо, Роланд"
"Roland nods solemnly, brushes a sticky glob of ichor off his arm, and trudges over to you","Роланд торжественно кивает, смахивает с руки липкий сгусток ихора и направляется к вам"
"His lips part as if to speak, but he hesitates","Его губы раздвигаются, как бы говоря, но он колеблется"
Let's just go,Давайте просто пойдем
The brute scowls at you for a moment,Грубиян на мгновение нахмурился
"If that's what you want, I'm not going to stop you","Если ты этого хочешь, я не собираюсь тебя останавливать"
Maybe I'll rest at that Lighthouse awhile,"Может быть, я немного отдохну у этого маяка"
No hard feelings,Никаких обид
"On second thoughts, I'm going to need you","Если подумать, ты мне понадобишься"
Roland does not seem to hear you,"Роланд, кажется, не слышит вас"
Instead he is staring intently ahead,Вместо этого он пристально смотрит вперед
There are men in the fog,В тумане есть люди
I thought I heard them earlier,"Мне показалось, что я слышал их раньше"
I'm certain they're not from the Zephyr and I'd wager they're less than friendly,"Я уверен, что они не из ""Зефира"", и готов поспорить, что они не слишком дружелюбны"
"I don't care if you're itching for a fight or not, but either way - we should tread carefully","Мне все равно, жаждешь ты драки или нет, но в любом случае - нам следует действовать осторожно"
"I don't care if you're itching for a fight or not, but either way - you should tread carefully","Мне все равно, жаждешь ли ты драки или нет, но в любом случае тебе следует действовать осторожно"
Rolands slinks off into the thick fog,Роландс скрывается в густом тумане
He smiles a toothless grin,Он улыбается беззубой улыбкой
That’s the question ain’t it?,"Вот в чем вопрос, не так ли?"
The men lower their weapons,Мужчины опускают оружие
"When you’re ready, Father is waiting for you","Когда вы будете готовы, Отец будет ждать вас"
In Horryn,В Хоррине
Without another word the men turn and wander off into the fog,"Не говоря ни слова, мужчины поворачиваются и уходят в туман"
Soon they are gone,Скоро их не станет
I’ll have you talking once I stick this knife in your gut!,"Я заставлю тебя говорить, как только воткну этот нож тебе в брюхо!"
The largest of the group steps menacingly towards you,Самый крупный из группы угрожающе шагает к вам
If it's a fight you want,Если вы хотите сразиться
Look closer at the men's tattoos,Присмотритесь к мужским татуировкам
I'm here to join you!,"Я здесь, чтобы присоединиться к вам!"
#EvilMercs,#EvilMercs
A group of warriors dressed in drab armor with crudely painted wolf skulls on their chests,"Группа воинов, одетых в драные доспехи с грубо нарисованными волчьими черепами на груди"
They are picking their way through the rocky terrain like prowling felines and you have no doubt these are killers who excel at their job,"Они пробираются через скалистую местность, как проворные кошки, и вы не сомневаетесь, что это убийцы, которые отлично справляются со своей работой"
#IdraCostalPassCombat,#IdraCostalPassCombat
Your ploy is for naught,Твоя уловка напрасна
One of the cackling cultists points in your direction and a cry of alarm goes up!,"Один из гогочущих культистов указывает в вашу сторону, и раздается крик тревоги!"
The beast abruptly halts its feasting and eyestalks eagerly spin around,Чудовище резко прекращает пиршество и жадно вращает глазками
"As it spots you, it offers a deafening roar before charging!","Заметив вас, он издает оглушительный рев и бросается наутек!"
You carefully pick your way forwards when movement on the top of the cliffs catches your eyes,"Вы осторожно пробираетесь вперед, когда на вершине скалы появляется движение"
Robed and hooded figures emerge as they appear to be dragging something towards the edge of the cliff,"Появляются фигуры в одежде и капюшонах, которые, кажется, тащат что-то к краю обрыва"
More of the rabid dogs,Еще больше бешеных собак
spits Roland,плюется Роланд
No doubt the same mad-men you saw earlier,"Несомненно, это те самые безумцы, которых вы видели раньше"
To your horror you realize what the party is dragging,"К своему ужасу, вы понимаете, что это за вечеринка"
"A naked man and woman, bound and gagged, are struggling desperately as they are mercilessly pushed towards the edge of the cliff","Обнаженные мужчина и женщина, связанные и с кляпом во рту, отчаянно сопротивляются, когда их безжалостно толкают к краю обрыва"
"whispers Kat, almost too loud","шепчет Кэт, почти слишком громко"
We have to do something!,Мы должны что-то сделать!
Terror rises in you as you understand what is about to unfold,"Ужас охватывает вас, когда вы понимаете, что сейчас произойдет"
You need to do something!,Вы должны что-то сделать!
Look around,Осмотритесь
One of the cultists shouts and points towards the surf in elation,Один из культистов кричит и в восторге указывает на прибой
Utter terror fills the eyes of the moribund couple,Ужас застилает глаза немолодой пары
"You follow their gaze and turn to see, emerging from the surf, a creature of sheer horror","Проследив за их взглядом, вы поворачиваетесь и видите, как из прибоя появляется существо, внушающее ужас"
"Larger than any sea-creature you’ve fought so far, a hulking shape greedily waddles towards the base of the cliffs","Огромная, больше, чем все морские существа, с которыми вам до сих пор приходилось сражаться, громадная фигура жадно ковыляет к основанию скал"
Pincers snapping and tentacles squirming greedily,"Щипцы щелкают, а щупальца жадно корчатся"
Before you can react further the cultists hurl the two naked forms from the cliffs,"Прежде чем вы успеете отреагировать, культисты сбросят двух обнаженных людей со скалы"
"The pair impact the ground below with a sickening splat and with surprising speed, the hulking beast falls upon their remains","Пара с тошнотворным треском падает на землю под ними, и с удивительной скоростью громадное чудовище обрушивается на их останки"
Standing transfixed you watch as the horror consumes the remains of the unfortunate wretches,"Застыв на месте, вы наблюдаете, как ужас поглощает останки несчастных"
Sickening snaps and wet pops fill the air as the creature feeds,"Болезненные щелчки и влажные хлопки наполняют воздух, когда тварь питается"
"All the while, the robed cultists stand swaying and chanting on the ledge above","В это время культисты в одеяниях стоят, раскачиваясь и напевая, на карнизе наверху"
Attack the terror,Напасть на террор
Carefully attempt to sneak away,Осторожно попытайтесь улизнуть
Sink to your knees and join in the worship,Опуститесь на колени и присоединитесь к поклонению
