original,translate
Now let's go,이제 가시죠.
Lyra continues to walk in silence,라이라는 묵묵히 걷는다.
"You're unsure if she heard you, but then again you get a strong feeling it's better to let the issue lay","들었는지 확신할 순 없지만, 그냥 두는 게 낫겠다는 생각이 강하게 든다."
Continue with your tail between your legs,꼬리를 내리고 계속 따라간다
Very well!,좋아요!
Lyra places a coin in her open palm,라이라가 손바닥에 동전을 올려놓는다.
Attempt to grab it,잡으려고 시도한다
"Despite several attempts, you fail to snatch the coin from her","몇 번이나 시도했지만, 동전을 낚아채는 데 실패한다."
You fail because you are waiting for the right moment to strike,때를 기다리고 있어서 실패하는 겁니다.
"Instead, you must strike in the void between moments","순간과 순간 사이의 공백을 노려야 해요."
Ponder this,잘 생각해보세요.
"Now, let’s go","자, 가시죠."
Lyra laughs and pats Roland on the shoulder,라이라가 웃으며 롤랜드의 어깨를 두드린다.
"{PLAYER}, I present Roland Grayeye","{PLAYER}, 롤랜드 그레이아이를 소개하죠."
A man you should pray to always fight alongside and never against,적으로 만나지 않고 항상 같은 편에서 싸우길 기도해야 할 분입니다.
"Roland offers up a large, battle-worn hand and his grasp is surprisingly soft as you clasp it","롤랜드가 전투로 단련된 큰 손을 내민다. 맞잡은 손길은 놀라울 정도로 부드럽다."
You realize he’s making an effort not to harm you with the gesture,그가 당신을 다치게 하지 않으려 힘을 조절하고 있다는 걸 깨닫는다.
Good to see I’m not alone in waiting on the rich and noble,부유한 귀족 나리를 기다리는 게 나 혼자가 아니라 다행이군.
His mouth contorts into something resembling a smile,그의 입가가 뒤틀리며 미소 비슷한 표정을 짓는다.
Have you been summoned as well?,당신도 호출받았나요?
"You whirl around to the left, grasping instinctively at the weapon that isn't hanging by your side","당신은 본능적으로 옆에 없는 무기를 잡으려 하며 왼쪽으로 획 돌아선다."
Blood rushes to your head and your mouth goes dry,피가 머리로 솟구치고 입이 바짝 마른다.
You see nothing,아무것도 보이지 않는다.
In the corner of your eye you register Lyra rolling her eyes,곁눈질로 라이라가 눈을 굴리는 게 보인다.
A slow rumbling laugh sounds from the opposite corner as a hulking shadow emerges,반대편 구석에서 거대한 그림자가 나타나며 낮고 굵은 웃음소리가 들린다.
Don’t feel bad,기분 나빠하지 마.
"All it would have bought you, was time to see the killing blade","그저 죽음의 칼날을 볼 시간만 벌었을 뿐이니까."
"You whirl around to the right, grasping instinctively at the weapon that isn't hanging by your side","당신은 본능적으로 옆에 없는 무기를 잡으려 하며 오른쪽으로 획 돌아선다."
The figure standing in the shadows behind you is laden with the promise of violence,당신 뒤 그림자 속에 서 있는 형체는 폭력의 기운을 잔뜩 머금고 있다.
In the corner of your eye you register Lyra biting her lip in gleeful anticipation,곁눈질로 라이라가 기대에 차 입술을 깨무는 게 보인다.
The figure's slow laugh has the texture of an avalanche as he slowly emerges from the shadows,그림자 속에서 천천히 걸어 나오는 그의 느릿한 웃음소리는 마치 눈사태 같은 느낌을 준다.
You’d be dead either way,어차피 죽었을 거야.
But at least you’d get a chance to see the blade,그래도 칼날을 볼 기회는 얻었군.
The servant offers a startled shriek as she spots you,하녀가 당신을 보고 놀라 비명을 지른다.
The plate she drops echoes through the vaulted dining hall,그녀가 떨어뜨린 접시 소리가 아치형 식당 전체에 울려 퍼진다.
"Lyra emerges from the shadows behind you, apparently amused by your clumsiness","당신의 서툰 행동이 재미있다는 듯 라이라가 뒤쪽 그림자에서 나타난다."
With feigned sadness she pats your cheek,그녀는 슬픈 척하며 당신의 뺨을 토닥인다.
I had expected more from you,기대했었는데 말이죠.
She leads you from the dining hall back to the foyer,그녀는 당신을 데리고 식당을 나와 다시 현관으로 향한다.
The room around you lies silent and seemingly empty save the crackling of burning logs,주변은 타닥거리는 장작 소리 외에는 조용하고 텅 비어 있는 듯하다.
The fire casts a dim light and dancing shadows,불빛이 희미하게 일렁이며 춤추는 그림자를 만들어낸다.
A single goblet stands half empty on a small table,작은 탁자 위에 잔 하나가 반쯤 채워진 채 놓여 있다.
Lyra’s warm breath on your ear startles you as she whispers near imperceptibly,라이라의 따뜻한 숨결이 귓가에 닿으며 들릴 듯 말 듯 속삭이자 당신은 깜짝 놀란다.
We have walked into a trap,함정에 걸려들었어요.
The beast has laid an ambush for us,짐승이 우릴 노리고 매복해 있습니다.
Can you sense him preparing to strike?,그가 공격 준비를 하는 게 느껴지나요?
Hairs stand up on your neck,목덜미에 털이 곤두선다.
"If it is from latent danger or something else, you cannot tell","잠재된 위험 때문인지 다른 무엇 때문인지는 알 수 없다."
No!,안 돼!
Do not look!,보지 마세요!
"She whispers, louder now","그녀가 조금 더 크게 속삭인다."
Close your eyes,눈을 감아요.
Let your sensing be the absence of action,행동하지 않음으로 느껴보세요.
Become empty for the ambience to flow into you,마음을 비워 주변의 기운이 흘러들어오게 하세요.
"Now, is he to our right or left side?","자, 그가 오른쪽인가요, 왼쪽인가요?"
Empty your mind,마음을 비운다
Lyra leads you back through the dining hall,라이라가 식당을 지나 다시 안내한다.
A slight sense of urgency has crept into her step,그녀의 발걸음이 조금 다급해졌다.
Follow,따라간다
Wait!,잠깐!
What about the wager?,내기는 어떻게 된 거죠?
"Roland's good eye, shifts momentarily to Lyra who interjects","롤랜드의 성한 눈이 잠시 라이라에게 향하고, 그녀가 끼어든다."
One of my master's foremost skills is his ability to recognize and attract resourceful individuals,제 주인님의 가장 뛰어난 능력 중 하나는 유능한 인재를 알아보고 끌어들이는 것이죠.
Roland is one such individual,롤랜드도 그런 인재 중 한 분입니다.
"As are you, it seems","당신도 그런 것 같군요."
"Now, my master has waited long enough, and you two will have enough time to get to know one another later","자, 주인님께서 충분히 기다리셨습니다. 두 분은 나중에 서로 알아갈 시간이 충분할 겁니다."
Lyra offers a short bow to Roland who returns it in a surprisingly respectful manner,"라이라가 롤랜드에게 짧게 고개를 숙이자, 그도 놀라울 정도로 정중하게 답례한다."
We must go,가야 합니다.
Ah; The wager!,아, 내기 말인가요!
What is a fitting prize for such a feat?,그런 솜씨에 어울리는 상이 뭐가 있을까요?
The glory alone will suffice,영광만으로 충분합니다.
Teach me something!,뭔가를 가르쳐 주세요!
A kiss?,키스?
#IntroVillaVeteran,#IntroVillaVeteran
"Tell me boy, what would yer father say if he knew you considered yourself the better of his old friends?","말해 보거라 꼬마야, 네가 아비의 옛 친구들보다 낫다고 생각하는 걸 알면 네 아버지가 뭐라고 하시겠느냐?"
"Though his voice is full of gravel, there's now a glint in his eyes, as though the old coals have begun to warm up","걸걸한 목소리지만, 식어버린 석탄이 다시 달아오르듯 그의 눈빛이 반짝인다."
"Tell me girl, what would yer father say if he knew you considered yourself the better of his old friends?","말해 보거라 꼬마야, 네가 아비의 옛 친구들보다 낫다고 생각하는 걸 알면 네 아버지가 뭐라고 하시겠느냐?"
Kydeon!?,키데온?!
Is that you?,당신인가요?
I have no time for the ghosts of my father's past,아버지의 과거 망령들에게 낭비할 시간 없어.
"Say nothing, and keep walking","아무 말 없이 계속 걷는다"
"Disappointment clouds the man's face, and he calls after you","실망감이 남자의 얼굴을 덮치고, 그가 당신 뒤에 대고 외친다."
"Very well, I suppose you're no longer the lad I remember","좋아, 내가 기억하던 그 녀석이 더 이상 아니군."
Lyra awaits at the main entrance,라이라가 정문에서 기다리고 있어.
"She'll take you to the Master, for better or worse","좋든 싫든 그녀가 널 주인님께 데려다줄 거다."
Kydeon smiles sadly,키데온이 슬프게 웃는다.
An old soldier's greeting,늙은 군인의 인사법이지.
Something one mercenary would say to another as a prayer to not dwell on painful memories,용병끼리 고통스러운 기억에 연연하지 말자고 비는 기도 같은 거야.
The kind that comes with the work,이 일 하다 보면 겪게 되는 그런 일들 말이야.
Your father and I,네 아버지와 난,
Kydeon halts momentarily and looks at you,키데온이 잠시 멈춰 서서 당신을 바라본다.
Your father and I would always part with those words,네 아버지와 난 항상 그 말로 작별했지.
"Now, I've held you long enough","자, 너무 오래 붙잡아뒀군."
"If it’s the hedge maze you mean, just head west and then north","미로를 찾는 거라면 서쪽으로 가서 북쪽으로 가면 돼."
Then again you must have known that?,하긴 이미 알고 있겠지?
Had to drag you out o’ there enough times,거기서 널 끌어낸 게 한두 번이 아니었으니까.
I won't betray my Master's confidence by saying more,주인님과의 신의를 저버릴 순 없으니 더는 말하지 않겠다.
Best you see him yourself,직접 뵙는 게 좋겠어.
The man offers a smile but it fails to iron out the concerned creases around his eyes,남자가 미소를 짓지만 눈가의 근심 어린 주름은 펴지지 않는다.
I'll go look for the Master-at-Arms,무기술사를 찾아보겠습니다.
Never could pull the wool over your eyes,자네 눈은 절대 못 속이는군.
"Truth is, many a day's been dark of late for House Berryn","사실, 요즘 베린 가문에는 어두운 날들이 계속되고 있다네."
Perhaps it all started when you and your father left,어쩌면 자네와 자네 아버지가 떠났을 때부터 시작된 일일지도 모르지.
A guilty grimace flashes across his face,그의 얼굴에 죄책감 어린 표정이 스친다.
Or maybe it started even earlier,아니면 그보다 더 전에 시작되었거나.
Kydeon pauses to blow out a long breath,키데온은 잠시 멈추고 긴 숨을 내쉰다.
I'll go to the Master-at-Arms,무기술사에게 가보겠습니다.
A single bark of laughter emanates from the dense beard as he embraces you in a crushing bear-hug,그가 덥수룩한 수염 속에서 짧은 웃음을 터뜨리며 당신을 으스러지게 껴안는다.
"Kydeon may be older and grayer but from the force of his hug, you don't reckon you'd have any more chance of beating him now than you did as a 12 year old","키데온은 늙고 머리가 희끗해졌지만, 포옹하는 힘을 보니 12살 때보다 지금 그를 이길 가능성이 더 없어 보인다."
"Go easy, you old boar","살살 좀 해요, 이 늙은 멧돼지야."
It's good to see some things haven't changed,변하지 않은 게 있어 다행이군요.
"Kydeon steps back and allows you to breathe again, before grabbing you by the shoulders","키데온은 자네가 숨을 쉴 수 있게 물러섰다가, 다시 어깨를 붙잡는다."
We heard of your father's passing,자네 부친의 부고는 들었네.
"Truly, he sits with the Golden Dead now","진정, 그는 이제 황금의 망자들과 함께하고 있어."
"Tell me, how did he die?","말해 보게, 어떻게 돌아가셨나?"
In glorious battle - at my side,영광스러운 전투 중에... 제 곁에서요.
Drunk and reeking of his own piss,술에 취해 오줌 냄새를 풍기며 죽었죠.
Let's not dwell on old wounds,오래된 상처를 들추지 맙시다.
Do you know why I'm here?,제가 왜 여기 있는지 아십니까?
Kydeon's eyes narrow,키데온이 눈을 가늘게 뜬다.
Then the old warrior died a fitting death,그 늙은 전사에 걸맞은 죽음이었군.
Kydeon is quiet for a moment then breaks into a grin,키데온은 잠시 조용히 있다가 활짝 웃는다.
"We'll raise a cup to his name, together, you and I!","그의 이름을 위해 건배를 올리세. 자네와 내가 함께!"
"Soon as you're done with Cato, and I can rustle up some ale fit for a guest","자네가 카토와의 용무를 마치고, 내가 손님에게 대접할 만한 에일을 구해오면 말이야."
"Kydeon, why am I here?","키데온, 제가 왜 여기 있는 거죠?"
It's been that long has it?,벌써 그렇게 됐나?
"Well, kitchen's still in that building over on the east end of the property","주방은 여전히 부지 동쪽 끝 건물에 있다네."
Just follow yer nose,냄새만 따라가면 돼.
And the wine cellar's underneath it,와인 저장고는 그 아래 있고.
The old man fails to suppress the impulse to lick his lips,노인은 입술을 핥고 싶은 충동을 참지 못한다.
"If you want to explore, for old time's sake, take this lantern","옛정을 생각해서 탐험이라도 하고 싶다면, 이 등불을 가져가게."
Lord Berryn will wait - and we don't want you getting lost in the hedge-maze again!,베린 경은 기다려 줄 거야. 그리고 자네가 미로에서 또 길을 잃는 건 원치 않으니까!
"The man laughs heartily and hands you a small, brass lantern","남자는 호탕하게 웃으며 작은 황동 등불을 건넨다."
"Whatever may come to pass, it did this old warrior a barrel of good to see you again boy!","무슨 일이 닥치든, 자네를 다시 보니 이 늙은 전사는 정말 기쁘다네, 소년이여!"
"The old man slaps you on the shoulder in parting, almost knocking you off balance","노인이 작별 인사로 어깨를 치자, 당신은 균형을 잃을 뻔한다."
He then seems to remember something as he leans in conspiratorially,그러다 뭔가 생각난 듯 은밀하게 몸을 기울인다.
"Whatever may come to pass, it did this old warrior a barrel of good to see you again girl!","무슨 일이 닥치든, 자네를 다시 보니 이 늙은 전사는 정말 기쁘다네, 소녀여!"
Kydeon,키데온
"An aging, armoured man in the livery of House Berryn stands and scowls at you","베린 가문의 제복을 입은 나이 든 무장 병사가 서서 당신을 찌푸린 눈으로 쳐다본다."
"Eyes like coal peer out from a craggy face fringed top and bottom with wild, white hair","위아래로 헝클어진 흰 머리카락이 덮인 거친 얼굴에서 석탄 같은 눈동자가 당신을 응시한다."
Return his challenging stare,도전적인 시선을 맞받아친다
Walk on by,그냥 지나간다
"The man's eyelids droop, near fully closed","남자의 눈꺼풀이 감길 듯 처진다."
It was a cruel fate that befell your father,자네 아버지에게 닥친 건 잔인한 운명이었어.
"And yours, crueller still","그리고 자네의 운명은 더 잔혹하군."
"For what it's worth, I'll bear memory of him as the good, honest man he was, before","위로가 될지 모르겠지만, 난 그가 변하기 전의 선량하고 정직했던 모습으로 기억하겠네."
Kydeon is quiet for a moment then offers a sad smile,키데온은 잠시 침묵하다가 슬픈 미소를 짓는다.
Soon as you're done with the Master!,주인님을 뵙고 나서 바로 보세!
But first,하지만 우선,
Don't keep Lyra waiting any longer!,라이라를 더 기다리게 하지 말게!
Talk to her first and I'll be here for later,먼저 그녀와 얘기하게. 난 나중에 여기 있을 테니.
Have you seen Lyra yet?,아직 라이라를 못 봤나?
Best not keep her waiting!,기다리게 하지 않는 게 좋아!
I have your medicine,당신의 약을 가져왔어요.
Where was the kitchen again?,주방이 어디라고 했죠?
Where do I find the garden?,정원은 어디에 있습니까?
Where did you say Lyra was?,라이라가 어디 있다고 했죠?
May your sleep be dreamless?,꿈 없는 잠을 주무시길?
"The older man crosses his massive arms, steps forward and leans towards you","노인은 거대한 팔짱을 끼고 앞으로 나서며 당신 쪽으로 몸을 숙인다."
"So, young sellsword, come looking for a scrap have you?","그래, 젊은 용병, 싸움이라도 걸러 왔나?"
"Kydeon, you old fool!","키데온, 이 늙은 멍청이!"
Stand aside old man,비켜요, 영감님.
I have business with your lord,당신 주인과 볼일이 있어.
Have you not gone to see her yet?,아직 그녀를 보러 가지 않았나?
You best hurry then!,그럼 서두르는 게 좋아!
She's on the stairs right behind me there!,바로 내 뒤쪽 계단에 있다네!
"Master Cato will chew your ear plenty when you see him, {PLAYER}","카토 주인님을 뵙게 되면 귀가 따갑도록 잔소리를 들을 걸세, {PLAYER}."
"Lyra, the new Master-at-Arms awaits you by the main entrance","새로운 무기술사 라이라가 정문에서 기다리고 있네."
She'll escort you - and don't ask her not to,그녀가 안내해 줄 거야. 거절할 생각은 마.
If you think I had a temper,내 성질이 고약하다고 생각했다면,
The joke fails to hide the note of anxiety in the grizzled House guard's voice,농담으로도 백발이 성성한 가문 경비병의 목소리에 담긴 불안감을 감추지 못한다.
I shall look for this Lyra,그 라이라라는 사람을 찾아보죠.
"What are you hiding from me, old boar?","뭘 숨기고 있는 거죠, 늙은 멧돼지?"
#IntroWineCellar,#IntroWineCellar
"Your father jolts upright, the bloodshot whites of his eyes glaring out of the darkness","아버지가 벌떡 일어나고, 어둠 속에서 충혈된 눈의 흰자가 번뜩인다."
We found her!,그녀를 찾았어!
Wandering the forests outside the estate!,저택 밖 숲을 헤매고 있었어!
Mistress Valeria,발레리아 마님을.
Help him stand,그를 일으켜 세운다
"Haltingly, and leaning heavily on you, your father manages to stand","아버지는 비틀거리며 당신에게 크게 의지해 간신히 일어선다."
She was never the same,그녀는 예전 같지 않았어.
Whatever happened broke her,무슨 일이 있었는지 그녀는 완전히 망가졌어.
"It was the girl, you know?","그 여자아이 때문이었어, 알지?"
The seed was planted in Valeria that night,그날 밤 발레리아에게 씨앗이 심어진 거야.
But how could you know?,하지만 네가 어떻게 알겠니?
You were but a babe yourself,넌 그저 갓난아기였는데.
You help lead the now sobbing man out of the cellar,당신은 흐느끼는 남자를 부축해 지하실 밖으로 데리고 나간다.
"Stop it, father!","그만하세요, 아버지!"
Lord Cato trusted me!,카토 경은 날 믿었어!
And I failed him - but Valeria was the one to pay the price: mind broken and that spawn of a child,난 실패했고... 그 대가는 발레리아가 치렀지. 정신은 부서지고 그 저주받은 자식까지.
Your father's voice seethes with fury,아버지의 목소리가 분노로 끓어오른다.
Enough!,그만!
"Don't talk back to me, you bastard!","어디서 말대꾸야, 이 자식!"
What do you know about honor!?,네가 명예에 대해 뭘 알아!?
As much as your harlot mother!,네 화냥년 어미만큼이나 모르지!
"Your father steps away from you, unsteadily, tears streaming down his contorted face","아버지는 일그러진 얼굴로 눈물을 흘리며 비틀거리는 걸음으로 당신에게서 멀어진다."
"Shut up, shut up, shut up!","닥쳐, 닥쳐, 닥쳐!"
Turn and run,돌아서서 도망친다
Strike the man,남자를 때린다
"You draw a ragged breath and snap out of the memory, your knuckles white","당신은 거친 숨을 몰아쉬며 기억에서 깨어난다. 주먹을 쥔 손마디가 하얗게 질려 있다."
You're alone in the damp cellar and don't particularly feel like dwelling there,축축한 지하실에 홀로 남은 당신은 이곳에 더 머물고 싶지 않다.
You're gripped by a long-hidden memory upon entering this part of the cellar,지하실의 이곳에 들어서자 오랫동안 숨겨왔던 기억이 당신을 사로잡는다.
"You sealed it away - but in so doing, preserved its strength","봉인해 두었지만, 그로 인해 기억의 힘은 오히려 보존되었다."
"And now, it demands freedom","그리고 이제, 그 기억이 해방을 요구한다."
You can still recall smelling him before you could make out his writhing shape in the dim light of the cellar,지하실의 희미한 불빛 속에서 몸부림치는 형체가 보이기 전부터 그의 냄새를 맡았던 것이 여전히 생생하다.
Mistress Valeria!,발레리아 마님!
Open the door!,문을 열어!
Your father doesn't even notice you in the throes of his intoxicated ramblings,아버지는 술에 취해 횡설수설하느라 당신이 있는 줄도 모른다.
How could they take her?,어떻게 그녀를 데려갈 수 있지?
Her chambers were locked from inside!,마님의 방은 안에서 잠겨 있었다고!
Where is she!?,그녀는 어디 있어!?
Try to shake some sense into him,그를 흔들어 정신 차리게 한다
#,#
# Chapter_1,# Chapter_1
#,#
#Chapter1Governor_2,#Chapter1Governor_2
The man - surely the Governor from his ostentatious ring of office and the guards flanking him - bars your way,관직을 나타내는 화려한 반지와 양옆의 호위병들로 보아 총독임이 분명한 남자가 당신의 앞을 막아선다.
You’re not guests of mine,내 손님이 아니군.
Or in my employ,내 고용인도 아니고.
What’s going on here IdraMistress?,여기서 무슨 일인가, IdraMistress?
What’s going on here ?,무슨 일입니까?
We were just leaving,막 나가려던 참입니다.
I'm just leaving,막 나가려던 참이야.
I might ask you the same question,그건 내가 묻고 싶은 말이군.
PAY FOR HORRYN,호린의 대가를 치러라
"Ah yes, the idiocy of the righteous","아, 정의로운 자들의 어리석음이란."
What makes you think I had anything to do with whatever befell that parochial stain on my career?,내 경력에 편협한 오점만 남긴 그곳에 무슨 일이 일어났든, 내가 관련 있다고 생각하는 이유가 뭐지?
You forsook the survivors,당신은 생존자들을 저버렸어.
I can't let that stand,그걸 그냥 두고 볼 순 없지.
It's more what you've not done to help the survivors,생존자들을 돕기 위해 아무것도 하지 않았다는 게 문제지.
An exit,출구
NO MISTRESS CONTINUE,아니오, 계속
So soon?,벌써?
But we've barely got to know each other,아직 서로 통성명도 제대로 못 했는데.
Pray tell - what brought you here?,말해 보게. 여긴 웬일인가?
"We're mercenaries, en route to the Black Priory","우린 용병입니다. 검은 수도원으로 가는 길이죠."
"Sheer chance, while looking for a safe haven","안전한 피난처를 찾다가 우연히 들렀소."
I'm here to make you pay for Horryn,호린의 대가를 치르게 하러 왔다.
You can't get much safer than here,여기보다 안전한 곳은 찾기 힘들 걸세.
Who knows when contact with the mainland will be restablished,본토와의 연락이 언제 재개될지 누가 알겠나.
Until then - the more the merrier,그때까진 사람이 많을수록 좋지.
SURVIVORS,생존자들
"Yes, well","그래, 뭐."
"Regrettably, my guests here - including many important people - are used to certain comforts","유감스럽게도 여기 내 손님들은, 아주 중요한 분들을 포함해서, 안락한 생활에 익숙해서 말이야."
Wine and sweet meats are hardly fit to nourish a deranged refugee,와인과 달콤한 고기는 미쳐버린 난민들에게 어울리는 양식이 아니지.
They're better off at the camp,그들은 수용소에 있는 편이 더 나아.
You callous bastard,냉혹한 자식.
Wait until your masters hear about this,당신 주인들이 이 사실을 알게 될 때를 기다려라.
PRIORY?,수도원?
A strange destination,이상한 목적지로군.
Stranger still that,더 이상한 건,
Needs must,필요하다면 어쩔 수 없지.
BLACKMAIL,협박
You think I care about those distant bureacrats?,내가 그 먼 곳에 있는 관료들을 신경 쓸 것 같나?
Or that they care about me?,아니면 그들이 날 신경 쓸 것 같아?
"They sent me here because they don't care about me, ergo they care even less about Horryn","날 여기 보낸 건 내게 관심이 없어서야. 그러니 호린에는 더더욱 관심이 없겠지."
And the Priory is a law unto itself,그리고 수도원은 그들만의 법을 따르지.
"From what I can see in your ledger, they'll care","장부를 보니 그들이 신경 쓸 것 같던데."
PAY OFF,매수
"You petty, larcenous little","이 좀도둑 같은 놈이."
Look,이봐.
Why sour such an occasion )#ELSEYou look as if you can handle yourself,왜 이런 좋은 날을 망치려 드나 )#ELSE자네는 스스로 감당할 수 있어 보이는군.
Why spill blood at such an occasion,이런 좋은 날에 피를 볼 필요가 있나.
"let me make it worth your while to forget all this ugliness and join us here, as a guest of honour?","이 모든 추한 일은 잊고 귀빈으로서 우리와 함께하는 게 어떤가? 충분히 보상해 주지."
Can you be more specific?,좀 더 구체적으로 말해봐.
Keep your pathetic bribes,그따위 뇌물은 집어치워.
Your boat would make it worth my while,당신 배라면 보상이 되겠군.
BRIBE INFO,뇌물 정보
Whatever for?,뭣 때문에?
There are plenty of entertainments yet to come,아직 즐길 거리가 많이 남았다고.
And I would know who my sweetheart’s new friends are - it’s rude to arrive uninvited; far ruder to leave unannounced,"내 연인의 새 친구들이 누군지 알고 싶군. 초대받지 않고 온 것도 무례하지만, 말도 없이 떠나는 건 더 무례한 법이야."
We’re mercenaries,우린 용병이다.
But we’re not here for you,하지만 널 보러 온 건 아니야.
I do so hate to disappoint my guests,내 손님들을 실망시키는 건 정말 질색인데.
Even if they are uninvited ones,비록 초대받지 않은 손님이라 해도 말이야.
"I'll indulge you - what question, exactly, do you mean?","들어주지. 정확히 무슨 질문을 말하는 건가?"
What is going on here?,여기서 무슨 일이 벌어지고 있는 거지?
I take it back,취소하지.
I don't have time for this,이럴 시간 없어.
HERE FOR HER,그녀를 위해 여기에
But it seems you’re here for (IdraMistress)?,하지만 자네는 (IdraMistress)를 위해 온 것 같군?
And she is a treasured part of my own soul,그녀는 내 영혼의 소중한 일부야.
"So you see - you take her, and it’s the same thing","그러니 그녀를 데려가는 건, 내 영혼을 가져가는 것과 마찬가지지."
She steps UP,그녀가 나선다
IdraMisrtess) steps forward,(IdraMistress)가 앞으로 나선다
"Whatever your puerile desires, I am not owned, attached, or in any way a part of you","당신의 유치한 욕망이 뭐든 간에, 난 소유물도, 부속물도, 당신의 일부도 아니야."
I’m free to leave - and I can’t wait to be on a different continent to you,난 자유롭게 떠날 거야. 당신과 다른 대륙에 있을 날이 기다려지는군.
SICK FANTASIES,역겨운 환상
So cold IdraMistress?,너무 차갑군, IdraMistress?
"And yet, behind closed doors, your touch, your lips, your… was warm, hot with your love for me","하지만 닫힌 문 뒤에서 당신의 손길, 입술, 당신의... 모든 건 나를 향한 사랑으로 뜨거웠지."
I don’t want to hear about your sick fantasies,당신의 역겨운 환상 따위 듣고 싶지 않아.
SPIRALLING,소용돌이
You’re seriously trying to take her from me?,진심으로 그녀를 내게서 뺏으려 하는 건가?
To where?,어디로?
This island is doomed - outside of these walls is only madness and desolation!,이 섬은 파멸했어. 이 벽 밖에는 광기와 황폐함뿐이라고!
"The Empire aren’t coming, if they even know","제국은 오지 않아. 알고나 있는지 모르겠지만."
"Stay here, and join my garrison - I can make it worth your while","여기 남아서 내 수비대에 합류해. 섭섭지 않게 대우해 주지."
"And so an NAME, I’m sure","그리고 NAME도, 분명히."
Let it never be said I’m not generous with my assets,내가 내 자산에 인색하다는 말은 듣고 싶지 않군.
You've gone wrong,당신은 잘못됐어.
Eheh,에헤헤.
"On the contrary, I’ve never felt better - the ingrate yokels of Horryn and the meddling heretics of the Priory demanded too much of me","오히려 기분은 최고야. 호린의 배은망덕한 촌놈들과 수도원의 참견쟁이 이단자들이 내게 너무 많은 걸 요구했거든."
"Now, at last, I am free","이제야 비로소 난 자유다."
"Come, (IdraMistress) - I have more delights for us planned","이리 와, (IdraMistress). 우리를 위해 더 즐거운 계획을 세워뒀어."
I have something planned of my own,나도 나만의 계획이 있어.
BETRAYAL,배신
The guards draw their weapons,호위병들이 무기를 꺼내 든다.
Make short work of the Governor,총독을 단숨에 처치한다
One of them speaks,그중 한 명이 말한다.
He was murdered by someone at the ball - driven crazy by grief after Horryn,그는 무도회에서 누군가에게 살해당한 거야. 호린 사태 이후 슬픔에 미쳐버린 자에게 말이지.
Right?,그렇지?
Correct,맞아.
Good luck,행운을 비네.
DONE,완료
You part ways,당신들은 헤어진다.
The boat lies within reach,배가 손에 닿을 거리에 있다.
Guards - methinks our new guests are party poopers,경비병, 우리 새 손님들이 흥을 깨는 것 같군.
And we all know what happens to those,그런 자들이 어떻게 되는지는 다들 알겠지.
You'd be surprised,놀라게 될걸.
#Chapter1Governor_Intro,#Chapter1Governor_Intro
"You're greeted by an opulent and vast reception hall, bursting with music, extravantly dressed guests and tantalising aromas","음악과 화려하게 차려입은 손님들, 매혹적인 향기로 가득 찬 호화롭고 거대한 연회장이 당신을 맞이한다."
"The man addressing you is covered in stately marks of office, but his finery, like his smile, look ill suited to him","당신에게 말을 거는 남자는 위엄 있는 관직의 표식을 두르고 있지만, 그의 화려한 의복은 미소만큼이나 그에게 어울리지 않아 보인다."
"The man casts a glance around the lavish occasion, then bows","남자는 호화로운 연회장을 둘러보고는 고개를 숙인다."
"The Governor and Imperial Steward of Idra, Varain Kalthuun, welcomes you to the last bastion of civilisation - who might you be?'","이드라의 총독이자 제국 집정관인 바라인 칼툰이 문명의 마지막 요새에 온 것을 환영하오. 그대는 누구시오?"
Mercenary,용병입니다.
your worst niughtmare,당신의 최악의 악몽이지.
something else,다른 무언가.
"Yes, well, more the merrier I say","그래, 뭐, 많을수록 좋지."
This is the place to be,여기가 바로 그곳이야.
I'd offer you a tour but discovering it for yourself is half the fun,안내해 주고 싶지만 직접 발견하는 게 묘미 아니겠나.
Anything I can help you with before you make merry?,즐기기 전에 내가 도와줄 건 없나?
I can think of one or two things,한두 가지 생각나는 게 있군요.
I'll go explore,둘러보겠습니다.
GO ORF,나가기
Quite so,그렇지.
"I'm sure I will bump into you shortly - until then, I only ask you stay out of any room with a closed door","금방 다시 마주치게 될 걸세. 그때까지 닫힌 문에는 들어가지 말아주게."
If you need anything... hah!,필요한 게 있다면... 하!
You won't,없을 거야.
I'm sure we'll see one another again soon,곧 다시 보게 될 거라 믿네.
Of course,물론이지.
Truly frightful business,정말 끔찍한 일이야.
I always said that dingy Priory would wreak havoc somehow,그 칙칙한 수도원이 언젠가 큰일 낼 줄 알았다니까.
"Not much to be done now, of course, other than leave whatever is happening well alone","물론 지금 할 수 있는 건 별로 없어. 무슨 일이 일어나든 그냥 내버려 두는 것 말고는."
It'll blow over,지나갈 일이야.
Qs again,다시 질문
Can you elaborate?,자세히 말해줄 수 있나?
Horryn MORE,호린에 대해 더
"Yes sure here are some thoughts: some kind of natural disaster, precipitated by their own folly - idk","그래, 내 생각은 이래. 자연재해 같은 건데, 그들의 어리석음이 자초한... 글쎄."
It could all be tainted,다 오염됐을 수도 있어.
QUARANTINING,격리 중
What will the mainland say about it?,본토에서 뭐라 할까?
Backto Qs,질문으로 돌아가기
Coward!!,겁쟁이!!
OCCASION,행사
justification for just keeping the status quo,현상 유지를 위한 정당화
Saviour xomplex,구세주 콤플렉스
