original,translate
Mathias needs oil for the lighthouse,마티아스는 등대에 쓸 기름이 필요하다
I should search for it in the warehouses along the harbor in Horryn once I make my way there,호린에 도착하면 항구를 따라 늘어선 창고들을 뒤져봐야겠다
I found the oil and brought it to Mathias,기름을 찾아 마티아스에게 가져다주었다
The lighthouse should be well stocked for now,당분간은 등대 불을 밝히는 데 문제없을 것이다
"To show his gratitude, Mathias gave me his old broadsword","마티아스는 감사의 표시로 자신의 낡지만 믿음직한 브로드소드를 주었다"
Fate of the Santa Fury,산타 퓨리 호의 운명
"According to Carylla the mercenary captain, the wreck of the lost treasure-ship, the Santa Fury, is said to be located here on Idra","용병 대장 카릴라에 따르면, 잃어버린 보물선 산타 퓨리 호의 잔해가 이곳 이드라에 있다는 소문이 있다고 한다"
Perhaps I could find it?,어쩌면 내가 찾을 수 있을까?
Hidden Clues,숨겨진 단서
"Carylla the mercenary captain says the Santa Fury is supposed to be found ""on dry land and near the lighthouse"" according to the rumor","용병 대장 카릴라는 소문에 따르면 산타 퓨리 호가 ""등대 근처의 마른 땅""에서 발견될 것이라고 한다"
I should search for it,찾아봐야겠다
Found the Santa Fury - in a sense,산타 퓨리 호를 찾았다 - 어떤 의미에서는
Turns out there is a painting of the ship hanging in the lighthouse,알고 보니 등대에 걸려 있던 이 배의 그림이 수수께끼의 해답이었다
On the back of the painting was a poem,그림 뒷면에 시가 적혀 있었다
It seems like it might offer directions to something buried in the ground,땅에 묻힌 무언가가 있는 곳을 알려주는 것 같다
Buried Secrets,묻힌 비밀
"From the back of the ""Santa Fury","""산타 퓨리""의 뒷면에,"
"Setting out to hide her booty, All within the lighthouse's sight","약탈물을 숨기기 위해 떠났네, 등대가 보이는 모든 곳에"
"leagues south began her trip, ""5 east"" the Captain cried. 4 more north, our valiant ship, Our plunder we shall hide!","남쪽으로 여정을 시작했네, ""동으로 5!"" 선장이 외쳤지. ""북으로 4 더, 우리의 용감한 배여, 우리 보물을 숨기리라!"""
Land ahoy!,육지다!
went up the roar,함성이 터져 나왔고
We'll lay our treasure there!,우리는 그곳에 보물을 묻으리!
"Into the rising sun: 3 more, Then dig and have no fear!","떠오르는 태양을 향해: 3 더, 그리고 두려움 없이 파라!"
Pilgrimage,순례
There are five pilgrim-shrines in the Outer Isles and I should attempt to visit all of them,외곽 제도에는 다섯 개의 순례자 성소가 있으며 모두 방문해 봐야 한다
I’ve learned the prayer to recite at each of them,각 성소에서 읊어야 할 적절한 기도문을 배웠다
Shrine of Agility,민첩의 성소
I should pray at the Shrine of Agility to receive its blessing,민첩의 성소에서 기도하여 축복을 받아야 한다
The shrine can be found on one of the small islands in the archipelago of the Outer Isles,성소는 외곽 제도 군도의 작은 섬 중 하나에서 찾을 수 있다
Shrine of Fortitude,인내의 성소
I should pray at the Shrine of Fortitude to receive its blessing,인내의 성소에서 기도하여 축복을 받아야 한다
"The shrine is said to be located somewhere on the island of Eryll, north of Idra","성소는 이드라 북쪽, 에릴 섬 어딘가에 있다고 한다"
Shrine of Intellect,지능의 성소
I should pray at the Shrine of Intellect to receive its blessing,지능의 성소에서 기도하여 축복을 받아야 한다
The shrine can be found on an island directly east of Idra,성소는 이드라 바로 동쪽 섬에서 찾을 수 있다
Shrine of Presence,존재감의 성소
I should pray at the Shrine of Presence to receive its blessing,존재감의 성소에서 기도하여 축복을 받아야 한다
The shrine can be found on Idra - at the island’s northernmost point,성소는 이드라 섬의 최북단에서 찾을 수 있다
Shrine of Strength,힘의 성소
I should pray at the Shrine of Strength to receive its blessing,힘의 성소에서 기도하여 축복을 받아야 한다
"The shrine is said to be located on Gradla's western coast, near the volcano Karaban","성소는 그라들라 서쪽 해안, 카라반 화산 근처에 있다고 한다"
Carnivale,카니발
Preparations,준비
The Baron and Baroness of Firgol are putting on a feast called the Carnivale for the commoners of the village of Firgol,피르골의 남작과 남작부인은 피르골 마을의 평민들을 위해 카니발이라는 축제를 열고 있다
"The preparations are taking a bit longer than expected however, and they’ve asked me to see if I can help out","하지만 준비가 예상보다 오래 걸리고 있어, 내게 도와줄 수 있는지 물었다"
"The Baroness asked me to talk to Ari the brewer, Camilla the weaver and Klara the cook to see if they need my help","남작부인은 양조업자 아리, 직조공 카밀라, 요리사 클라라에게 가서 도움이 필요한지 물어보라고 했다"
All three can be found in the main village,세 사람 모두 마을 안에서 찾을 수 있다
The Brewer,양조업자
The Baroness of Firgol has asked me to talk to Ari the brewer to see if they need my help in finishing preparations for the Canivale,피르골 남작부인은 카니발 준비를 마치는 데 도움이 필요한지 양조업자 아리에게 물어보라고 했다
Talk to Ari,아리와 대화하기
I need to seek out Ari the Brewer,양조업자 아리를 찾아야 한다
He lives somewhere in the village of Firgol,그는 피르골 마을 어딘가에 살고 있다
Gnawing at the Roots,뿌리를 갉아먹는 것
Ari the Brewer in Firgol has asked me to find and clear three mole-burrows in his orchards,피르골의 양조업자 아리는 과수원에 있는 두더지 굴 세 개를 찾아 없애 달라고 부탁했다
They may be well hidden so I might need to search for them,잘 숨겨져 있을 수 있으니 찾아봐야 할 것이다
"Once I find them, I should use a shovel to collapse them","찾으면 삽을 이용해 무너뜨려야 한다"
Once I’m done I am to return to Ari,"다 끝나면 아리에게 돌아가야 한다"
The orchards are located north of Ari’s house in the village of Firgol,"과수원은 피르골 마을, 아리의 집 북쪽에 위치해 있다"
Burrows Found,발견된 굴
The Cook,요리사
The Baroness of Firgol has asked me to talk to Klara the cook to see if they need my help in finishing preparations for the Canivale,피르골 남작부인은 카니발 준비를 마치는 데 도움이 필요한지 요리사 클라라에게 물어보라고 했다
Talk to Klara,클라라와 대화하기
I need to seek out Klara the cook,요리사 클라라를 찾아야 한다
She works at the inn in Firgol,그녀는 피르골 여관에서 일한다
Queen's Gambit,여왕의 수
Klara the cook at the inn is preparing honey cakes for the carnivale,여관 요리사 클라라는 카니발을 위해 꿀 케이크를 준비하고 있다
She’s asked that I go to the beehives west of the village and fetch her at least one honeycomb of the local 'Firgol honey',그녀는 마을 서쪽에 있는 벌통에 가서 현지 특산품인 '피르골 꿀' 벌집을 적어도 하나 가져와 달라고 부탁했다
The Weaver,직조공
The Baroness of Firgol has asked me to talk to Camilla the weaver to see if they need my help in finishing preparations for the Canivale,피르골 남작부인은 카니발 준비를 마치는 데 도움이 필요한지 직조공 카밀라에게 물어보라고 했다
Talk to Camilla,카밀라와 대화하기
I need to seek out Camilla the weaver,직조공 카밀라를 찾아야 한다
She lives somewhere in the village of Firgol,그녀는 피르골 마을 어딘가에 살고 있다
A Song for Camilla,카밀라를 위한 노래
Camilla the weaver has a crush on a woman named Cass,직조공 카밀라는 카스라는 여성을 짝사랑하고 있다
Unfortunately she fears her love is unrequited and has asked me to talk to Cass on her behalf,"불행히도 그녀는 짝사랑으로 끝날까 두려워하며, 불안감에 압도되어 내게 대신 카스와 이야기해 달라고 부탁했다"
She suggests I search for Cass along the bed of the lake or creek that runs past Firgol,그녀는 피르골을 지나 흐르는 호수나 개울 바닥을 따라 카스를 찾아보라고 제안했다
Such Wonders,경이로운 광경
Carnivale is upon you!,카니발이 시작되었다!
Eat!,먹어라!
Drink!,마셔라!
Revel!,즐겨라!
You must partake in all the wonders of the Carnivale!,카니발의 모든 즐거움을 만끽해야 한다!
Try the drink at the Carnevale!,카니발의 술을 마셔보라!
Sample the food at the Carnivale,카니발의 음식을 맛보라
Give in to the music of the Carnivale,카니발의 음악에 몸을 맡겨라
The Surprise,깜짝 선물
Enjoy the rest of the night,남은 밤을 즐겨라
The Finale,피날레
Storm the Firgol manor,피르골 저택을 급습하라
The Baron's Play,남작의 연극
The Baron's play is about to begin,남작의 연극이 곧 시작된다
Take your place in front of the stage,무대 앞에 자리를 잡아라
The Tower of Ash,재의 탑
We met a strange man on Idra who beseeched us to travel to an island just north of Idra called Eryll and seek out ‘The Tower of Ash’,우리는 이드라에서 이드라 바로 북쪽에 있는 에릴이라는 섬으로 가서 '재의 탑'을 찾아달라고 간청하는 이상한 남자를 만났다
Apparently his master is somehow in dire straits and in need of aid,"듣자하니, 그의 주인이 곤경에 처해 도움이 필요한 것 같다"
"Though not much more could be learned from the man, I suspect his master may in fact be a Magos of quite some power","그 남자에게서 더 많은 것을 알아낼 수는 없었지만, 그의 주인은 사실 꽤 강력한 마법사일지도 모른다는 생각이 든다"
To the Tower,탑으로
I've been asked to travel to the island of Eryll,에릴 섬으로 가달라는 부탁을 받았다
It lies a short distance north of Idra but still south of Gradla,이드라에서 북쪽으로 조금 떨어진 곳에 있지만 그라들라보다는 남쪽이다
There I must find ‘The Tower of Ash’ and venture to learn more of the plight of its ‘Master’,그곳에서 '재의 탑'을 찾아 그 '주인'의 곤경에 대해 더 자세히 알아봐야 한다
Down Below,아래쪽으로
I met the strange apprentices of a Magos by the name of Calipero,칼리페로라는 마법사의 이상한 제자들을 만났다
He seems to be missing in the halls underneath the tower and the apprentices are desperate to see him returned,그는 탑 아래 홀에서 실종된 것 같고 제자들은 그가 돌아오기를 간절히 바라고 있다
The entrance to the dungeons below can be found under the mercury pool on the ground floor of the tower,지하 던전 입구는 탑 1층의 수은 웅덩이 아래에서 찾을 수 있다
Apparently the entrance will somehow reveal itself if I blow the silver flute given to me by the apprentices,"제자들이 준 은피리를 불면, 입구가 드러난다고 한다"
Salts of Elthanyr,엘타니르의 소금
"As I entered the dungeon, I was contacted through magical means by Calipero himself","던전에 들어가자, 칼리페로 본인으로부터 마법적인 연락을 받았다"
It seems he is locked in an arcane stale-mate with some creature he tried to call forth from beyond,그는 저편에서 불러내려던 어떤 생명체와 비전 마법의 교착 상태에 갇혀 있는 것 같다
To free himself he has asked that we create something called the Salts of Elthanyr and bring it to his summoning chambers beneath the main dungeon,자신을 해방시키기 위해 그는 엘타니르의 소금이라는 것을 만들어 메인 던전 아래에 있는 소환실로 가져와 달라고 부탁했다
Ingredient Hunt,재료 사냥
To craft the Salts of Elthanyr I need to find the 'Protoplasmic Catalyzer' and add the following ingredients is this exact order,엘타니르의 소금을 만들려면 '원형질 촉매 장치'를 찾아 다음 재료를 정확한 순서대로 넣어야 한다
First add Sylversalt,"첫째, 실버솔트를 넣는다"
"Second, add Salamander’s Horn","둘째, 도롱뇽 뿔을 넣는다"
"Finally, add Lotus Petals","마지막으로, 연꽃잎을 넣는다"
I'm sure these ingredients as well as the 'Protoplasmic Catalyzer' can be found in this very dungeon,"이 재료들과 '원형질 촉매 장치'는 모두 이 던전 안에서 찾을 수 있을 것이다"
The Recipe,조리법
For starters I need to find the recipe for Salts of Elthanyr,우선 엘타니르의 소금 제조법을 찾아야 한다
Hopefully the recipe can be found somewhere in this dungeon,이 던전 어딘가에서 제조법을 찾을 수 있기를 바란다
The Summoning Chamber,소환실
I've crafted the Salts of Elthanyr,엘타니르의 소금을 만들었다
Now I need to make my way down Calipero's Summoning Chambers and assist him as best I can,"이제 칼리페로의 소환실로 내려가서, 내가 할 수 있는 최선을 다해 그를 도와야 한다"
Vomit Cups,구토 버섯
"Esteban, the alchemist in the Underhalls under Horryn, has asked me to find some ‘vomit cup’ fungi for him","호린 지하 전당의 연금술사 에스테반은 '구토 버섯' 곰팡이를 찾아달라고 부탁했다"
They are large green fungi that smell horribly,"그것들은 크고 녹색이며, 역겨운 악취를 풍긴다"
He explains that they grow in caves adjoining the Underhalls,그는 그것들이 지하 전당에 인접한 동굴에서 자란다고 설명했다
These caves can be accessed through a barred gate west of the Rat-Queens court,이 동굴들은 쥐 여왕의 궁정 서쪽에 있는 빗장 걸린 문을 통해 들어갈 수 있다
The area is off-limits and a guard patrols it,그곳은 출입 금지 구역이며 경비병이 순찰을 돌고 있다
"Once past the gate, I should make a left turn and find the chamber where the vomit cups grow","문을 통과하면 왼쪽으로 꺾어 구토 버섯이 자라는 방을 찾아야 한다"
"Afterwards, I’ll return to Esteban for my rewards as well as access to his alchemical supplies","그 후 에스테반에게 돌아가면 보상을 받고 그의 연금술 물품도 이용할 수 있을 것이다"
